15003229024438631407	7168886081061673320	5142393717538521204	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15003229024438631407	7168886081061673320	5142393717538521204	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15003229024438631407	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15000309404438710318	7168886081061673320	5088519233666273133	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
7507372258877929727	7168886081061673320	11085748440600151122	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
9542185752033733034	7168886081061673320	5142393717538521204	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
14991365777545070677	7168886081061673320	18183868193719709894	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
13959988273505777093	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	1.0	31.0	0.0	0.0	0.0	0.0	0.0
13959988273505777093	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
13959988273505777093	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
13959988273505777093	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
9278698514377078565	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
13745345844796253247	7168886081061673320	17699140423396690055	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
13745345844796253247	7168886081061673320	17699140423396690055	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
12710959181755601223	7168886081061673320	13971462020171123558	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
4702925679025126137	7168886081061673320	10484585320097093670	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
5844861449888151059	7168886081061673320	18013653893060199964	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
5844861449888151059	7168886081061673320	18013653893060199964	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
7002174386603351810	7168886081061673320	7673191961812114420	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15597240367478196077	7168886081061673320	17384452046040056913	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15597240367478196077	7168886081061673320	17384452046040056913	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15597240367478196077	7168886081061673320	17384452046040056913	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
15597240367478196077	7168886081061673320	17384452046040056913	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
16325926031207012488	7168886081061673320	15716296982143684660	5100925659296341771	5100925659296341771	5100925659296341771	15198969275252572735	7197954678528402099	18444148724354523068	1	0	0	0	0	0	0	0
